"MAKEID","MODELID","YEARID","TRIMID","ODSMAKEID","ODSMODELID","ODSYEARID","ODSTRIMID"
"20000003","20001083","20002672","20006411","20003","22282","20138","26601"
"20000003","20001083","20002673","20006411","20003","22282","20139","26601"
"20000003","20001083","20002725","20006411","20003","22282","20191","26601"
"20000003","20001083","20002726","20006411","20003","22282","20192","26601"
"20000003","20001083","20002727","20006411","20003","22282","20193","26601"
"20000003","20001083","20002728","20006411","20003","22282","20194","26601"
"20000003","20001083","20002738","20004545","20003","22282","39723","23139"
"20000003","20001083","20002738","20006114","20003","22282","39723","25774"
"20000003","20001086","20002658","20006411","20003","22285","20124","26601"
"20000003","20001086","20002659","20006411","20003","22285","20125","26601"
"20000003","20001086","20002664","20006411","20003","22285","20130","26601"
"20000003","20001086","20002665","20006411","20003","22285","20131","26601"
"20000003","20001086","20002666","20006411","20003","22285","20132","26601"
"20000003","20001086","20002667","20006411","20003","22285","20133","26601"
"20000003","20001086","20002668","20006411","20003","22285","20134","26601"
"20000003","20001086","20002669","20006411","20003","22285","20135","26601"
"20000003","20001086","20002713","20006411","20003","22285","20179","26601"
"20000003","20001086","20002714","20006411","20003","22285","20180","26601"
"20000003","20001086","20002719","20006411","20003","22285","20185","26601"
"20000003","20001086","20002720","20006411","20003","22285","20186","26601"
"20000003","20001086","20002721","20006411","20003","22285","20187","26601"
"20000003","20001086","20002722","20006411","20003","22285","20188","26601"
"20000003","20001086","20002723","20006411","20003","22285","20189","26601"
"20000003","20001086","20002724","20006411","20003","22285","20190","26601"
"20000003","20001148","20002661","20006411","20003","22347","20127","26601"
"20000003","20001148","20002662","20006411","20003","22347","20128","26601"
"20000003","20001148","20002663","20006411","20003","22347","20129","26601"
"20000003","20001148","20002717","20006411","20003","22347","20183","26601"
"20000003","20001148","20002718","20006411","20003","22347","20184","26601"
"20000003","20001889","20002654","20006411","20003","20947","20120","26601"
"20000003","20001889","20002709","20006411","20003","20947","20175","26601"
"20000003","20001889","20002710","20006411","20003","20947","20176","26601"
"20000003","20001891","20002652","20006411","20003","20949","20118","26601"
"20000003","20001891","20002653","20006411","20003","20949","20119","26601"
"20000003","20001891","20002707","20006411","20003","20949","20173","26601"
"20000003","20001891","20002708","20006411","20003","20949","20174","26601"
"20000003","20001891","20002709","20006411","20003","20949","20175","26601"
"20000003","20001893","20002655","20006411","20003","20951","20121","26601"
"20000003","20001893","20002656","20006411","20003","20951","20122","26601"
"20000003","20001893","20002711","20006411","20003","20951","20177","26601"
"20000003","20001893","20002712","20006411","20003","20951","20178","26601"
"20000003","20001895","20002658","20006411","20003","20953","20124","26601"
"20000003","20001895","20002659","20006411","20003","20953","20125","26601"
"20000003","20001895","20002660","20006411","20003","20953","20126","26601"
"20000003","20001895","20002713","20006411","20003","20953","20179","26601"
"20000003","20001895","20002714","20006411","20003","20953","20180","26601"
"20000003","20001895","20002715","20006411","20003","20953","20181","26601"
"20000003","20001897","20002675","20006114","20003","20955","20141","25774"
"20000003","20001897","20002675","20006411","20003","20955","20141","26601"
"20000003","20001897","20002676","20006114","20003","20955","20142","25774"
"20000003","20001897","20002676","20006411","20003","20955","20142","26601"
"20000003","20001897","20002677","20006114","20003","20955","20143","25774"
"20000003","20001897","20002677","20006411","20003","20955","20143","26601"
"20000003","20001897","20002731","20006114","20003","20955","20197","25774"
"20000003","20001897","20002731","20006411","20003","20955","20197","26601"
"20000003","20001897","20002732","20006114","20003","20955","20198","25774"
"20000003","20001897","20002732","20006411","20003","20955","20198","26601"
"20000003","20001898","20002650","20006411","20003","20956","20116","26601"
"20000003","20001898","20002651","20006411","20003","20956","20117","26601"
"20000003","20001898","20002706","20006411","20003","20956","20172","26601"
"20000003","20001898","20002707","20006411","20003","20956","20173","26601"
"20000003","20001899","20002659","20006411","20003","20957","20125","26601"
"20000003","20001899","20002660","20006411","20003","20957","20126","26601"
"20000003","20001899","20002679","20006411","20003","20957","20145","26601"
"20000003","20001899","20002714","20006411","20003","20957","20180","26601"
"20000003","20001899","20002715","20006411","20003","20957","20181","26601"
"20000003","20001899","20002716","20006411","20003","20957","20182","26601"
"20000003","20001899","20002735","20006411","20003","20957","20201","26601"
"20000003","20001899","20002736","20006114","20003","20957","27381","25774"
"20000003","20001899","20002736","20006411","20003","20957","27381","26601"
"20000003","20001899","20002737","20004545","20003","20957","34923","23139"
"20000003","20001899","20002737","20006114","20003","20957","34923","25774"
"20000003","20001899","20002737","20006748","20003","20957","34923","40723"
"20000003","20001899","20002738","20004545","20003","20957","39723","23139"
"20000003","20001899","20002738","20006114","20003","20957","39723","25774"
"20000003","20001899","20002738","20006748","20003","20957","39723","40723"
"20000003","20001899","20002738","20006873","20003","20957","39723","47106"
"20000003","20001900","20002654","20006411","20003","20958","20120","26601"
"20000003","20001900","20002655","20006411","20003","20958","20121","26601"
"20000003","20001900","20002656","20006411","20003","20958","20122","26601"
"20000003","20001900","20002710","20006411","20003","20958","20176","26601"
"20000003","20001900","20002711","20006411","20003","20958","20177","26601"
"20000003","20001900","20002712","20006411","20003","20958","20178","26601"
"20000003","20001902","20002657","20006411","20003","20960","20123","26601"
"20000003","20001902","20002712","20006411","20003","20960","20178","26601"
"20000003","20001902","20002713","20006411","20003","20960","20179","26601"
"20000003","20001903","20002674","20006114","20003","20961","20140","25774"
"20000003","20001903","20002674","20006411","20003","20961","20140","26601"
"20000003","20001903","20002675","20006411","20003","20961","20141","26601"
"20000003","20001903","20002729","20006114","20003","20961","20195","25774"
"20000003","20001903","20002729","20006411","20003","20961","20195","26601"
"20000003","20001909","20002678","20006114","20003","20967","20144","25774"
"20000003","20001909","20002678","20006411","20003","20967","20144","26601"
"20000003","20001909","20002679","20006114","20003","20967","20145","25774"
"20000003","20001909","20002679","20006411","20003","20967","20145","26601"
"20000003","20001909","20002733","20006114","20003","20967","20199","25774"
"20000003","20001909","20002733","20006411","20003","20967","20199","26601"
"20000003","20001909","20002734","20006114","20003","20967","20200","25774"
"20000003","20001909","20002734","20006411","20003","20967","20200","26601"
"20000003","20001909","20002735","20006114","20003","20967","20201","25774"
"20000003","20001909","20002735","20006411","20003","20967","20201","26601"
"20000003","20001909","20002736","20006114","20003","20967","27381","25774"
"20000003","20001909","20002736","20006411","20003","20967","27381","26601"
"20000003","20001909","20002737","20004545","20003","20967","34923","23139"
"20000003","20001909","20002737","20006114","20003","20967","34923","25774"
"20000003","20001909","20002738","20003676","20003","20967","39723","24402"
"20000003","20001909","20002738","20004545","20003","20967","39723","23139"
"20000003","20001909","20002738","20005744","20003","20967","39723","25404"
"20000003","20001909","20002738","20006114","20003","20967","39723","25774"
"20000003","20001909","20002738","20006870","20003","20967","39723","47103"
"20000003","20001909","20002738","20006871","20003","20967","39723","47104"
"20000003","20001909","20002739","20004545","20003","20967","47272","23139"
"20000003","20001909","20002739","20006114","20003","20967","47272","25774"
"20000003","20001909","20002740","20004545","20003","20967","51683","23139"
"20000003","20001909","20002740","20006114","20003","20967","51683","25774"
"20000003","20001909","20002741","20004545","20003","20967","56007","23139"
"20000003","20001909","20002741","20006114","20003","20967","56007","25774"
"20000003","20001909","20002741","30001407","20003","20967","56007","30001407"
"20000003","20001909","20002741","30001408","20003","20967","56007","30001408"
"20000003","20001909","20002742","20003240","20003","20967","58487","23966"
"20000003","20001909","20002742","33689146","20003","20967","58487","33689146"
"20000003","20001909","20002742","33689149","20003","20967","58487","33689149"
"20000003","20002263","20002669","20006411","20003","22397","20135","26601"
"20000003","20002263","20002724","20006411","20003","22397","20190","26601"
"20000003","20002407","20002736","20004545","20003","37363","27381","23139"
"20000003","20002407","20002737","20004545","20003","37363","34923","23139"
"20000003","20002407","20002737","20006874","20003","37363","34923","47107"
"20000003","20002407","20002738","20004545","20003","37363","39723","23139"
"20000003","20002407","20002738","20006874","20003","37363","39723","47107"
